PRODUCTO,COLOR,GENERO,PRODUCTO_BASE64,PRODUCTOS_BASE64
57000428,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MjgifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwNDI4In0gXSA=
57000426,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MjYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwNDI2In0gXSA=
57000422,40,M,IHsgImMiOiAiNDAiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MjIifSA=,IFsgeyAiYyI6ICI0MCIsICJpIjogIjU3MDAwNDIyIn0gXSA=
57000422,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MjIifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwNDIyIn0gXSA=
57000422,70,M,IHsgImMiOiAiNzAiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MjIifSA=,IFsgeyAiYyI6ICI3MCIsICJpIjogIjU3MDAwNDIyIn0gXSA=
57000420,46,M,IHsgImMiOiAiNDYiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MjAifSA=,IFsgeyAiYyI6ICI0NiIsICJpIjogIjU3MDAwNDIwIn0gXSA=
57000418,46,M,IHsgImMiOiAiNDYiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MTgifSA=,IFsgeyAiYyI6ICI0NiIsICJpIjogIjU3MDAwNDE4In0gXSA=
57000415,40,Q,IHsgImMiOiAiNDAiLCAiZyI6ICJRIiwgImkiOiAiNTcwMDA0MTUifSA=,IFsgeyAiYyI6ICI0MCIsICJpIjogIjU3MDAwNDE1In0gXSA=
57000413,OR,M,IHsgImMiOiAiT1IiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MTMifSA=,IFsgeyAiYyI6ICJPUiIsICJpIjogIjU3MDAwNDEzIn0gXSA=
57000405,43,M,IHsgImMiOiAiNDMiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MDUifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDAwNDA1In0gXSA=
57000405,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MDUifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwNDA1In0gXSA=
57000404,15,M,IHsgImMiOiAiMTUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MDQifSA=,IFsgeyAiYyI6ICIxNSIsICJpIjogIjU3MDAwNDA0In0gXSA=
57000400,PL,M,IHsgImMiOiAiUEwiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDA0MDAifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDAwNDAwIn0gXSA=
57000379,02,A,IHsgImMiOiAiMDIiLCAiZyI6ICJBIiwgImkiOiAiNTcwMDAzNzkifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMzc5In0gXSA=
57000378,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNzgifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMzc4In0gXSA=
57000377,OR,M,IHsgImMiOiAiT1IiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNzcifSA=,IFsgeyAiYyI6ICJPUiIsICJpIjogIjU3MDAwMzc3In0gXSA=
57000374,20,M,IHsgImMiOiAiMjAiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNzQifSA=,IFsgeyAiYyI6ICIyMCIsICJpIjogIjU3MDAwMzc0In0gXSA=
57000374,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNzQifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMzc0In0gXSA=
57000374,55,M,IHsgImMiOiAiNTUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNzQifSA=,IFsgeyAiYyI6ICI1NSIsICJpIjogIjU3MDAwMzc0In0gXSA=
57000374,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNzQifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMzc0In0gXSA=
57000374,88,M,IHsgImMiOiAiODgiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNzQifSA=,IFsgeyAiYyI6ICI4OCIsICJpIjogIjU3MDAwMzc0In0gXSA=
57000367,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNjcifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMzY3In0gXSA=
57000366,02,Q,IHsgImMiOiAiMDIiLCAiZyI6ICJRIiwgImkiOiAiNTcwMDAzNjYifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMzY2In0gXSA=
57000365,69,M,IHsgImMiOiAiNjkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNjUifSA=,IFsgeyAiYyI6ICI2OSIsICJpIjogIjU3MDAwMzY1In0gXSA=
57000365,05,M,IHsgImMiOiAiMDUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNjUifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDAwMzY1In0gXSA=
57000365,85,M,IHsgImMiOiAiODUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNjUifSA=,IFsgeyAiYyI6ICI4NSIsICJpIjogIjU3MDAwMzY1In0gXSA=
57000365,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNjUifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMzY1In0gXSA=
57000363,92,O,IHsgImMiOiAiOTIiLCAiZyI6ICJPIiwgImkiOiAiNTcwMDAzNjMifSA=,IFsgeyAiYyI6ICI5MiIsICJpIjogIjU3MDAwMzYzIn0gXSA=
57000361,02,O,IHsgImMiOiAiMDIiLCAiZyI6ICJPIiwgImkiOiAiNTcwMDAzNjEifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMzYxIn0gXSA=
57000359,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNTkifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMzU5In0gXSA=
57000358,12,M,IHsgImMiOiAiMTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNTgifSA=,IFsgeyAiYyI6ICIxMiIsICJpIjogIjU3MDAwMzU4In0gXSA=
57000354,TM,A,IHsgImMiOiAiVE0iLCAiZyI6ICJBIiwgImkiOiAiNTcwMDAzNTQifSA=,IFsgeyAiYyI6ICJUTSIsICJpIjogIjU3MDAwMzU0In0gXSA=
57000353,15,M,IHsgImMiOiAiMTUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNTMifSA=,IFsgeyAiYyI6ICIxNSIsICJpIjogIjU3MDAwMzUzIn0gXSA=
57000352,85,M,IHsgImMiOiAiODUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNTIifSA=,IFsgeyAiYyI6ICI4NSIsICJpIjogIjU3MDAwMzUyIn0gXSA=
57000352,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNTIifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwMzUyIn0gXSA=
57000350,11,O,IHsgImMiOiAiMTEiLCAiZyI6ICJPIiwgImkiOiAiNTcwMDAzNTAifSA=,IFsgeyAiYyI6ICIxMSIsICJpIjogIjU3MDAwMzUwIn0gXSA=
57000349,69,O,IHsgImMiOiAiNjkiLCAiZyI6ICJPIiwgImkiOiAiNTcwMDAzNDkifSA=,IFsgeyAiYyI6ICI2OSIsICJpIjogIjU3MDAwMzQ5In0gXSA=
57000345,12,M,IHsgImMiOiAiMTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNDUifSA=,IFsgeyAiYyI6ICIxMiIsICJpIjogIjU3MDAwMzQ1In0gXSA=
57000345,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNDUifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMzQ1In0gXSA=
57000342,TC,M,IHsgImMiOiAiVEMiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNDIifSA=,IFsgeyAiYyI6ICJUQyIsICJpIjogIjU3MDAwMzQyIn0gXSA=
57000340,TN,M,IHsgImMiOiAiVE4iLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzNDAifSA=,IFsgeyAiYyI6ICJUTiIsICJpIjogIjU3MDAwMzQwIn0gXSA=
57000336,TN,M,IHsgImMiOiAiVE4iLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzMzYifSA=,IFsgeyAiYyI6ICJUTiIsICJpIjogIjU3MDAwMzM2In0gXSA=
57000328,26,E,IHsgImMiOiAiMjYiLCAiZyI6ICJFIiwgImkiOiAiNTcwMDAzMjgifSA=,IFsgeyAiYyI6ICIyNiIsICJpIjogIjU3MDAwMzI4In0gXSA=
57000323,PL,M,IHsgImMiOiAiUEwiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzMjMifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDAwMzIzIn0gXSA=
57000316,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzMTYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMzE2In0gXSA=
57000316,37,M,IHsgImMiOiAiMzciLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAzMTYifSA=,IFsgeyAiYyI6ICIzNyIsICJpIjogIjU3MDAwMzE2In0gXSA=
57000315,56,U,IHsgImMiOiAiNTYiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAzMTUifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDAwMzE1In0gXSA=
57000302,85,A,IHsgImMiOiAiODUiLCAiZyI6ICJBIiwgImkiOiAiNTcwMDAzMDIifSA=,IFsgeyAiYyI6ICI4NSIsICJpIjogIjU3MDAwMzAyIn0gXSA=
57000287,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyODcifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMjg3In0gXSA=
57000286,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyODYifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwMjg2In0gXSA=
57000285,26,M,IHsgImMiOiAiMjYiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyODUifSA=,IFsgeyAiYyI6ICIyNiIsICJpIjogIjU3MDAwMjg1In0gXSA=
57000281,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyODEifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMjgxIn0gXSA=
57000280,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyODAifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMjgwIn0gXSA=
57000280,40,M,IHsgImMiOiAiNDAiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyODAifSA=,IFsgeyAiYyI6ICI0MCIsICJpIjogIjU3MDAwMjgwIn0gXSA=
57000277,45,E,IHsgImMiOiAiNDUiLCAiZyI6ICJFIiwgImkiOiAiNTcwMDAyNzcifSA=,IFsgeyAiYyI6ICI0NSIsICJpIjogIjU3MDAwMjc3In0gXSA=
57000276,PL,M,IHsgImMiOiAiUEwiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNzYifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDAwMjc2In0gXSA=
57000276,OR,M,IHsgImMiOiAiT1IiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNzYifSA=,IFsgeyAiYyI6ICJPUiIsICJpIjogIjU3MDAwMjc2In0gXSA=
57000273,OR,M,IHsgImMiOiAiT1IiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNzMifSA=,IFsgeyAiYyI6ICJPUiIsICJpIjogIjU3MDAwMjczIn0gXSA=
57000272,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNzIifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMjcyIn0gXSA=
57000271,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNzEifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMjcxIn0gXSA=
57000270,02,Q,IHsgImMiOiAiMDIiLCAiZyI6ICJRIiwgImkiOiAiNTcwMDAyNzAifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMjcwIn0gXSA=
57000267,43,E,IHsgImMiOiAiNDMiLCAiZyI6ICJFIiwgImkiOiAiNTcwMDAyNjcifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDAwMjY3In0gXSA=
57000265,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNjUifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwMjY1In0gXSA=
57000265,12,M,IHsgImMiOiAiMTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNjUifSA=,IFsgeyAiYyI6ICIxMiIsICJpIjogIjU3MDAwMjY1In0gXSA=
57000263,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNjMifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMjYzIn0gXSA=
57000263,40,M,IHsgImMiOiAiNDAiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNjMifSA=,IFsgeyAiYyI6ICI0MCIsICJpIjogIjU3MDAwMjYzIn0gXSA=
57000262,43,A,IHsgImMiOiAiNDMiLCAiZyI6ICJBIiwgImkiOiAiNTcwMDAyNjIifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDAwMjYyIn0gXSA=
57000261,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNjEifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMjYxIn0gXSA=
57000259,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTkifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMjU5In0gXSA=
57000259,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTkifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMjU5In0gXSA=
57000258,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTgifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwMjU4In0gXSA=
57000258,81,M,IHsgImMiOiAiODEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTgifSA=,IFsgeyAiYyI6ICI4MSIsICJpIjogIjU3MDAwMjU4In0gXSA=
57000258,44,M,IHsgImMiOiAiNDQiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTgifSA=,IFsgeyAiYyI6ICI0NCIsICJpIjogIjU3MDAwMjU4In0gXSA=
57000256,88,M,IHsgImMiOiAiODgiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTYifSA=,IFsgeyAiYyI6ICI4OCIsICJpIjogIjU3MDAwMjU2In0gXSA=
57000256,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMjU2In0gXSA=
57000255,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTUifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwMjU1In0gXSA=
57000254,05,M,IHsgImMiOiAiMDUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNTQifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDAwMjU0In0gXSA=
57000249,85,M,IHsgImMiOiAiODUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNDkifSA=,IFsgeyAiYyI6ICI4NSIsICJpIjogIjU3MDAwMjQ5In0gXSA=
57000249,43,M,IHsgImMiOiAiNDMiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNDkifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDAwMjQ5In0gXSA=
57000244,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyNDQifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMjQ0In0gXSA=
57000243,02,U,IHsgImMiOiAiMDIiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAyNDMifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMjQzIn0gXSA=
57000242,02,U,IHsgImMiOiAiMDIiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAyNDIifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMjQyIn0gXSA=
57000227,20,M,IHsgImMiOiAiMjAiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyMjcifSA=,IFsgeyAiYyI6ICIyMCIsICJpIjogIjU3MDAwMjI3In0gXSA=
57000225,88,M,IHsgImMiOiAiODgiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyMjUifSA=,IFsgeyAiYyI6ICI4OCIsICJpIjogIjU3MDAwMjI1In0gXSA=
57000206,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyMDYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMjA2In0gXSA=
57000206,43,M,IHsgImMiOiAiNDMiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyMDYifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDAwMjA2In0gXSA=
57000205,TN,M,IHsgImMiOiAiVE4iLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAyMDUifSA=,IFsgeyAiYyI6ICJUTiIsICJpIjogIjU3MDAwMjA1In0gXSA=
57000199,03,U,IHsgImMiOiAiMDMiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAxOTkifSA=,IFsgeyAiYyI6ICIwMyIsICJpIjogIjU3MDAwMTk5In0gXSA=
57000198,03,U,IHsgImMiOiAiMDMiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAxOTgifSA=,IFsgeyAiYyI6ICIwMyIsICJpIjogIjU3MDAwMTk4In0gXSA=
57000193,PL,U,IHsgImMiOiAiUEwiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAxOTMifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDAwMTkzIn0gXSA=
57000188,PL,U,IHsgImMiOiAiUEwiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAxODgifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDAwMTg4In0gXSA=
57000187,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxODcifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMTg3In0gXSA=
57000180,84,M,IHsgImMiOiAiODQiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxODAifSA=,IFsgeyAiYyI6ICI4NCIsICJpIjogIjU3MDAwMTgwIn0gXSA=
57000172,02,Q,IHsgImMiOiAiMDIiLCAiZyI6ICJRIiwgImkiOiAiNTcwMDAxNzIifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTcyIn0gXSA=
57000171,02,Q,IHsgImMiOiAiMDIiLCAiZyI6ICJRIiwgImkiOiAiNTcwMDAxNzEifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTcxIn0gXSA=
57000170,68,Q,IHsgImMiOiAiNjgiLCAiZyI6ICJRIiwgImkiOiAiNTcwMDAxNzAifSA=,IFsgeyAiYyI6ICI2OCIsICJpIjogIjU3MDAwMTcwIn0gXSA=
57000169,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjkifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMTY5In0gXSA=
57000169,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjkifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTY5In0gXSA=
57000168,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjgifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMTY4In0gXSA=
57000167,68,M,IHsgImMiOiAiNjgiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjcifSA=,IFsgeyAiYyI6ICI2OCIsICJpIjogIjU3MDAwMTY3In0gXSA=
57000166,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjYifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTY2In0gXSA=
57000165,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjUifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTY1In0gXSA=
57000165,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjUifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMTY1In0gXSA=
57000164,81,M,IHsgImMiOiAiODEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjQifSA=,IFsgeyAiYyI6ICI4MSIsICJpIjogIjU3MDAwMTY0In0gXSA=
57000163,DC,M,IHsgImMiOiAiREMiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjMifSA=,IFsgeyAiYyI6ICJEQyIsICJpIjogIjU3MDAwMTYzIn0gXSA=
57000161,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNjEifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMTYxIn0gXSA=
57000160,02,U,IHsgImMiOiAiMDIiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAxNjAifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTYwIn0gXSA=
57000159,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTkifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwMTU5In0gXSA=
57000158,56,M,IHsgImMiOiAiNTYiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTgifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDAwMTU4In0gXSA=
57000157,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTcifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTU3In0gXSA=
57000157,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTcifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMTU3In0gXSA=
57000156,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTYifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTU2In0gXSA=
57000154,02,U,IHsgImMiOiAiMDIiLCAiZyI6ICJVIiwgImkiOiAiNTcwMDAxNTQifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDAwMTU0In0gXSA=
57000153,BL,M,IHsgImMiOiAiQkwiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTMifSA=,IFsgeyAiYyI6ICJCTCIsICJpIjogIjU3MDAwMTUzIn0gXSA=
57000152,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTIifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDAwMTUyIn0gXSA=
57000151,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTEifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDAwMTUxIn0gXSA=
57000150,56,M,IHsgImMiOiAiNTYiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNTAifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDAwMTUwIn0gXSA=
57000146,08,M,IHsgImMiOiAiMDgiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNDYifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDAwMTQ2In0gXSA=
57000144,08,M,IHsgImMiOiAiMDgiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxNDQifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDAwMTQ0In0gXSA=
57000137,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxMzcifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMTM3In0gXSA=
57000137,83,M,IHsgImMiOiAiODMiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxMzcifSA=,IFsgeyAiYyI6ICI4MyIsICJpIjogIjU3MDAwMTM3In0gXSA=
57000130,61,Q,IHsgImMiOiAiNjEiLCAiZyI6ICJRIiwgImkiOiAiNTcwMDAxMzAifSA=,IFsgeyAiYyI6ICI2MSIsICJpIjogIjU3MDAwMTMwIn0gXSA=
57000118,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxMTgifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMTE4In0gXSA=
57000113,05,M,IHsgImMiOiAiMDUiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAxMTMifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDAwMTEzIn0gXSA=
57000094,98,M,IHsgImMiOiAiOTgiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAwOTQifSA=,IFsgeyAiYyI6ICI5OCIsICJpIjogIjU3MDAwMDk0In0gXSA=
57000063,85,A,IHsgImMiOiAiODUiLCAiZyI6ICJBIiwgImkiOiAiNTcwMDAwNjMifSA=,IFsgeyAiYyI6ICI4NSIsICJpIjogIjU3MDAwMDYzIn0gXSA=
57000050,85,A,IHsgImMiOiAiODUiLCAiZyI6ICJBIiwgImkiOiAiNTcwMDAwNTAifSA=,IFsgeyAiYyI6ICI4NSIsICJpIjogIjU3MDAwMDUwIn0gXSA=
57000034,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwMDAwMzQifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDAwMDM0In0gXSA=
