PRODUCTO,COLOR,GENERO
57066313,92,D
57066312,99,M
57066311,56,A
57066310,81,A
57066310,05,A
57066310,99,A
57066310,50,A
57066309,99,M
57066308,05,M
57066307,99,M
57066307,77,M
57066306,99,A
57066031,92,M
57066030,60,E
57066029,08,H
57066029,56,H
57066027,99,M
57066025,94,M
57066024,17,H
57066024,94,H
57066024,56,H
57066023,01,M
57066021,99,M
57066020,76,Q
57066018,01,H
57066017,76,H
57066016,92,M
57066015,92,M
57066014,81,A
57066013,56,Q
57066012,61,E
57066009,40,Q
57066008,92,M
57066007,95,H
57066007,94,H
57066007,56,H
57066007,30,H
57066006,61,A
57066005,TO,M
57066004,99,M
57066003,52,P
57066002,56,P
57066001,99,M
57066000,09,M
57065998,83,A
57065997,92,D
57065996,99,H
57065996,92,H
57065996,78,H
57065996,02,H
57065995,56,A
57065994,43,M
57065993,02,O
57065992,69,Q
57065991,56,D
57065991,95,D
57065989,05,A
57065989,83,A
57065988,05,M
57065988,92,M
57065987,99,M
57065986,65,E
57065984,99,M
57065983,TC,A
57065982,70,M
57065982,01,M
57065981,60,E
57065980,78,M
57065979,99,M
57065978,99,M
57065976,02,M
57065975,99,Q
57065975,07,Q
57065974,43,H
57065973,99,M
57065972,46,M
57065972,99,M
57065972,09,M
57065971,99,M
57065970,99,M
57065969,07,M
57065968,DI,M
57065967,02,A
57065967,99,A
57065966,05,M
57065965,07,M
57065964,05,M
57065963,30,M
57065962,TC,H
57065961,56,H
57065960,08,H
57065959,50,H
57065959,01,H
57065959,52,H
57065958,56,H
57065957,08,H
57065957,56,H
57065956,56,H
57065956,95,H
57065956,30,H
57065956,94,H
57065955,50,H
57065955,01,H
57065955,52,H
57065955,BB,H
57065954,99,Q
57065953,56,Q
57065952,99,H
57065951,56,H
57065950,99,M
57065950,30,M
57065949,92,H
57065948,56,H
57065947,99,M
57065947,37,M
57065946,09,H
57065812,43,M
57065811,95,M
57065811,05,M
57065810,08,M
57065810,40,M
57065809,94,M
57065808,26,M
57065807,56,O
57065806,52,M
57065805,57,M
57065804,52,M
57065804,TA,M
57065804,78,M
57065803,30,M
57065803,08,M
57065802,96,M
57065801,46,H
57065800,50,H
57065799,81,M
57065798,56,Q
57065796,99,Q
57065795,52,Q
57065794,99,M
57065793,05,M
57065793,81,M
57065793,09,M
57065792,99,M
57065791,76,M
57065790,02,M
57065790,75,M
57065789,99,M
57065789,30,M
57065788,99,M
57065787,65,M
57065787,43,M
57065787,85,M
57065786,35,M
57065786,05,M
57065785,54,M
57065150,99,M
57065149,PL,M
57065149,99,M
57065149,02,M
57065148,02,A
57065147,68,M
57065146,52,D
57065145,08,Q
57065144,37,O
57065143,82,M
57065143,99,M
57065142,05,U
57065141,02,F
57065140,32,M
57065139,07,E
57065137,99,D
57065136,35,O
57065136,37,O
57065136,92,O
57065136,56,O
57065135,08,M
57065133,99,P
57065133,03,P
57064784,99,M
57064784,CO,M
57064783,TA,D
57064781,99,Q
57064780,95,F
57064779,99,M
57064779,06,M
57064778,02,A
57064777,50,H
57064776,49,D
57064775,94,F
57064774,02,F
57064773,02,P
57064772,01,M
57064770,01,U
57064769,95,Q
57064769,02,Q
57064768,95,Q
57064767,95,Q
57064766,37,O
57064766,94,O
57064765,30,M
57064764,02,D
57064764,69,D
57064763,56,H
57064761,36,H
57064761,57,H
57064760,56,D
57064759,94,F
57064758,92,Q
57064756,56,H
57064756,37,H
57064436,01,U
57064435,30,H
57064434,05,M
57064433,65,M
57064432,30,P
57064431,99,M
57064430,83,M
57064429,02,M
57064428,45,M
57064427,02,M
57064426,56,E
57064424,PL,M
57064423,02,U
57064422,TM,D
57064421,01,E
57064419,85,A
57064418,02,A
57064417,69,O
57064416,52,U
57064415,TO,H
57064414,05,A
57064413,69,D
57064412,85,A
57064411,30,M
57064410,09,M
57064409,99,M
57064408,37,H
57064407,37,M
57064407,68,M
57064406,43,M
57064406,09,M
57064406,99,M
57064405,37,H
57064405,56,H
57064404,08,M
57064404,92,M
57064403,56,A
57064402,56,O
57064401,56,H
57064401,08,H
57064400,50,F
57064399,52,F
57064399,91,F
57064399,85,F
57064398,99,M
57064397,02,E
57064396,99,M
57064394,07,A
57064393,09,M
57064392,99,H
57064391,37,H
57064390,56,A
57064389,TS,H
57064388,99,M
57064388,56,M
57064388,16,M
57064386,PL,M
57064386,37,M
57064386,99,M
57064385,07,E
57064385,37,E
57064042,01,U
57064041,01,U
57064040,01,U
57064038,02,U
57064037,37,M
57064037,54,M
57064036,08,M
57064035,50,A
57064034,09,M
57064033,30,U
57064031,01,U
57064030,99,M
57064030,01,M
57064029,99,Q
57064028,37,M
57064028,99,M
57064028,09,M
57064027,52,A
57064026,85,A
57064025,99,M
57064023,07,Q
57064023,52,Q
57064023,96,Q
57064022,69,Q
57064021,OR,Q
57064019,02,F
57064018,PL,Q
57064018,OR,Q
57064015,56,M
57064014,69,Q
57064013,99,A
57064012,85,M
57064010,TC,M
57064009,59,M
57064008,43,M
57064007,85,M
57064007,01,M
57064007,52,M
57064006,02,U
57064005,99,P
57064004,37,O
57064004,56,O
57064004,99,O
57064004,10,O
57064004,20,O
57063823,20,H
57063822,88,M
57063821,43,M
57063820,70,M
57063819,02,M
57063818,80,M
57063817,99,M
57063816,99,M
57063815,37,M
57063814,99,M
57063813,TM,M
57063812,99,A
57063811,99,M
57063810,95,M
57063809,99,M
57063808,TN,M
57063807,37,M
57063805,93,M
57063804,99,M
57063803,02,M
57063802,99,M
57063802,05,M
57063801,99,M
57063801,90,M
57063800,99,M
57063799,65,M
57063799,99,M
57063798,37,M
57063797,14,M
57063797,99,M
57063276,20,M
57063275,02,M
57063274,50,F
57063273,95,F
57063272,91,F
57063270,99,Q
57063268,52,O
57063267,61,A
57063266,61,A
57063264,TM,E
57063263,07,Q
57063262,99,M
57063262,02,M
57063262,70,M
57063258,99,Q
57063258,08,Q
57063257,56,Q
57063256,85,D
57063256,43,D
57063255,99,M
57063255,32,M
57063254,TC,Q
57063253,56,O
57063253,95,O
57063253,43,O
57063253,99,O
57062896,TC,M
57062895,83,E
57062894,TM,M
57062893,TO,M
57062892,TM,M
57062891,88,M
57062890,99,Q
57062889,46,M
57062888,85,M
57062888,52,M
57062888,02,M
57062887,DI,M
57062886,49,D
57062885,92,P
57062884,92,M
57062883,99,M
57062882,46,M
57062881,01,M
57062880,84,M
57062879,99,Q
57062878,92,D
57062526,05,M
57062525,46,M
57062524,02,O
57062523,56,E
57062523,50,E
57062523,85,E
57062522,50,E
57062521,56,A
57062521,99,A
57062521,85,A
57062520,82,A
57062519,99,O
57062519,37,O
57062519,56,O
57062518,37,O
57062518,95,O
57062518,56,O
57062518,07,O
57062517,85,A
57062516,99,M
57062514,05,M
57062513,50,O
57062513,01,O
57062511,50,M
57062510,02,M
57062510,45,M
57062510,99,M
57062508,08,M
57062506,77,M
57062506,01,M
57062506,99,M
57062505,99,M
57062505,30,M
57062504,56,M
57062504,01,M
57062503,10,M
57062503,46,M
57062502,CG,H
57062003,85,A
57062002,81,M
57062001,85,M
57062001,05,M
57061503,01,C
57061502,02,Q
57061501,30,U
57061182,02,U
57061181,56,M
57061180,99,M
57061179,08,U
57061179,01,U
57061179,54,U
57061178,05,M
57061176,TM,M
57061175,99,A
57061174,02,M
57061173,96,U
57061173,91,U
57061172,CU,M
57061172,OR,M
57061171,56,M
57061171,05,M
57061169,52,D
57061169,02,D
57061167,08,M
57061167,99,M
57061167,01,M
57061156,30,U
57061154,05,A
57061085,05,H
57061083,16,M
57061045,40,Q
57059406,52,U
57059084,OR,U
57059081,OR,U
57059079,OR,U
57057762,70,M
57057758,05,M
57057753,92,M
57057751,96,M
57057751,35,M
57057747,PL,M
57057740,99,M
57057740,94,M
57057735,92,M
57057732,02,O
57057730,92,M
57057718,01,M
57057717,99,M
57057717,OR,M
57057716,99,A
57057715,99,U
57057714,99,U
57057713,TU,M
57057712,30,M
57057711,30,U
57057709,30,H
57057703,99,H
57057702,16,H
57057124,02,M
57057121,99,E
57057120,20,M
57057118,85,A
57057117,37,D
57057116,PL,A
57057113,99,A
57057112,99,A
57057111,36,A
57057109,05,A
57056729,57,M
57056727,56,D
57056725,92,D
57056724,99,Q
57056722,92,A
57056721,07,F
57056720,56,O
57056719,99,A
57056718,02,U
57056716,30,M
57056715,37,M
57056712,94,F
57056711,99,M
57056316,83,F
57056315,78,F
57056314,05,A
57056313,99,O
57056312,56,U
57056311,99,O
57056310,56,U
57056309,99,M
57056308,05,M
57056307,99,M
57056307,77,M
57056031,94,Q
57056030,68,E
57056028,43,M
57056027,99,M
57056026,94,M
57056025,05,M
57056024,94,H
57056024,99,H
57056024,05,H
57056024,30,H
57056024,17,H
57056024,56,H
57056024,07,H
57056023,05,M
57056022,99,M
57056021,01,M
57056020,30,M
57056019,99,D
57056018,01,M
57056017,56,E
57056017,99,E
57056016,56,H
57056014,43,P
57056012,99,M
57056011,99,M
57056009,96,D
57056008,31,M
57056007,02,O
57056006,56,H
57056006,92,H
57056006,99,H
57056005,92,E
57056004,OR,M
57056003,70,A
57056002,35,Q
57056001,37,M
57056000,56,A
57055999,56,O
57055999,92,O
57055998,56,H
57055998,99,H
57055997,56,D
57055996,83,E
57055995,70,A
57055992,99,M
57055988,17,D
57055986,99,Q
57055984,52,Q
57055983,99,M
57055983,70,M
57055983,02,M
57055982,02,M
57055981,08,M
57055980,TM,D
57055979,92,M
57055978,30,U
57055977,02,O
57055976,94,O
57055975,05,Q
57055974,56,M
57055973,17,M
57055972,30,M
57055970,69,O
57055969,35,M
57055967,56,H
57055966,99,H
57055965,92,A
57055962,05,H
57055962,99,H
57055961,92,A
57055961,05,A
57055960,99,A
57055959,35,H
57055958,DI,M
57055957,48,H
57055957,56,H
57055957,08,H
57055956,99,H
57055955,BB,M
57055954,92,H
57055953,99,H
57055952,05,H
57055951,99,M
57055950,37,M
57055950,99,M
57055949,52,M
57055949,99,M
57055948,92,M
57055947,08,H
57055947,31,H
57055947,57,H
57055946,92,H
57055813,01,U
57055812,91,F
57055811,85,M
57055810,99,M
57055810,05,M
57055809,78,M
57055808,01,Q
57055807,56,O
57055806,50,M
57055805,74,M
57055805,20,M
57055804,TA,M
57055803,09,M
57055802,96,M
57055802,05,M
57055801,37,M
57055801,08,M
57055800,07,M
57055799,05,M
57055799,35,M
57055798,96,M
57055797,94,M
57055797,99,M
57055796,99,Q
57055795,70,M
57055794,99,M
57055794,07,M
57055792,48,M
57055792,99,M
57055791,99,M
57055790,96,M
57055790,05,M
57055789,76,M
57055788,99,M
57055788,56,M
57055787,56,H
57055787,43,H
57055786,05,M
57055786,35,M
57055786,56,M
57055150,20,M
57055149,95,E
57055148,91,F
57055147,99,M
57055146,83,E
57055144,PL,M
57055144,99,M
57055143,05,U
57055142,94,F
57055139,99,M
57055139,37,M
57055138,99,M
57055137,99,M
57055136,37,E
57055133,95,P
57054784,65,M
57054783,31,M
57054781,99,Q
57054780,95,F
57054779,09,A
57054779,56,A
57054778,56,A
57054777,30,U
57054776,56,A
57054776,05,A
57054774,78,P
57054773,50,M
57054772,94,D
57054771,03,U
57054770,01,U
57054769,02,O
57054768,69,Q
57054767,TN,M
57054766,56,E
57054766,99,E
57054766,07,E
57054766,92,E
57054766,85,E
57054765,52,D
57054764,99,M
57054763,43,M
57054763,91,M
57054763,05,M
57054763,56,M
57054763,99,M
57054763,35,M
57054763,65,M
57054763,70,M
57054763,09,M
57054763,40,M
57054762,99,O
57054762,02,O
57054761,93,H
57054760,43,H
57054759,02,Q
57054758,30,A
57054756,05,A
57054756,85,A
57054435,99,M
57054435,43,M
57054434,43,M
57054433,65,M
57054432,02,A
57054430,02,M
57054429,02,M
57054427,99,M
57054426,02,E
57054425,56,O
57054424,76,A
57054423,02,U
57054422,99,M
57054422,08,M
57054421,56,D
57054419,99,M
57054418,80,E
57054417,02,O
57054416,56,O
57054416,95,O
57054414,56,O
57054413,02,O
57054412,30,M
57054411,99,M
57054411,30,M
57054410,05,M
57054410,46,M
57054409,69,O
57054408,99,M
57054407,99,M
57054406,99,M
57054405,37,H
57054405,02,H
57054405,56,H
57054404,05,M
57054404,99,M
57054404,68,M
57054402,49,M
57054402,85,M
57054401,08,H
57054401,39,H
57054401,56,H
57054400,50,F
57054399,95,F
57054398,99,P
57054397,50,M
57054396,07,M
57054396,99,M
57054395,92,Q
57054394,15,D
57054393,94,D
57054392,91,M
57054391,37,M
57054390,TN,H
57054389,99,M
57054387,50,H
57054386,05,M
57054386,99,M
57054385,56,H
57054044,01,U
57054043,02,U
57054043,08,U
57054042,01,U
57054041,01,U
57054040,99,H
57054039,08,U
57054038,02,U
57054037,05,M
57054036,83,A
57054035,56,P
57054032,01,U
57054031,01,U
57054030,03,U
57054029,95,O
57054028,83,A
57054027,07,A
57054026,61,A
57054025,09,Q
57054024,70,M
57054024,32,M
57054024,99,M
57054023,69,Q
57054022,02,Q
57054021,56,A
57054021,83,A
57054020,50,A
57054018,PL,Q
57054017,02,F
57054016,07,M
57054014,56,Q
57054013,99,Q
57054012,92,P
57054010,02,O
57054009,75,M
57054008,08,A
57054007,94,O
57054006,02,U
57054005,02,H
57054005,81,H
57054004,05,A
57053823,88,M
57053822,80,M
57053821,88,M
57053820,43,M
57053819,79,M
57053818,40,M
57053816,56,M
57053815,05,M
57053814,70,M
57053813,CU,M
57053812,01,E
57053811,01,M
57053810,41,M
57053809,08,M
57053809,99,M
57053808,69,M
57053807,TM,M
57053806,99,M
57053805,TM,M
57053804,TM,M
57053803,99,M
57053802,TN,M
57053801,43,M
57053801,99,M
57053800,99,M
57053799,43,M
57053799,46,M
57053798,56,D
57053798,92,D
57053798,50,D
57053797,92,M
57053796,99,M
57053796,05,M
57053276,08,M
57053276,99,M
57053275,02,M
57053274,59,F
57053273,02,F
57053272,91,F
57053271,02,E
57053270,01,A
57053269,02,Q
57053268,50,Q
57053268,81,Q
57053267,82,E
57053266,94,A
57053265,85,A
57053264,99,Q
57053263,56,Q
57053263,07,Q
57053262,59,F
57053261,52,Q
57053260,99,Q
57053259,69,O
57053258,28,Q
57053257,08,Q
57053257,56,Q
57053256,99,Q
57053255,TC,Q
57053254,01,A
57052897,PL,M
57052896,88,M
57052894,TA,M
57052894,99,M
57052893,52,M
57052893,99,M
57052892,TG,D
57052891,PL,M
57052890,08,Q
57052889,95,O
57052888,56,E
57052888,07,E
57052887,01,M
57052886,99,M
57052884,68,M
57052883,69,M
57052883,52,M
57052883,99,M
57052883,43,M
57052882,99,M
57052882,46,M
57052881,05,M
57052880,84,M
57052879,99,Q
57052878,TC,M
57052527,31,H
57052527,56,H
57052525,PL,M
57052524,PL,M
57052523,02,A
57052522,02,F
57052521,56,A
57052521,85,A
57052521,02,A
57052519,05,H
57052518,08,H
57052517,31,D
57052517,69,D
57052516,95,D
57052515,TM,A
57052513,56,H
57052512,50,M
57052511,35,H
57052510,56,H
57052509,56,D
57052508,99,M
57052507,CU,H
57052506,91,M
57052505,99,H
57052504,35,H
57052504,06,H
57052504,54,H
57052503,08,H
57052502,07,H
57052003,01,M
57052002,99,A
57052001,05,M
57052001,17,M
57051504,01,U
57051503,01,U
57051502,45,D
57051502,01,D
57051502,11,D
57051501,TM,Q
57051182,08,M
57051182,56,M
57051181,56,M
57051179,01,U
57051179,54,U
57051179,08,U
57051178,OR,M
57051176,02,M
57051175,99,A
57051174,85,M
57051172,43,M
57051171,98,H
57051170,83,A
57051169,85,A
57051167,TC,M
57051160,30,U
57051150,56,A
57051087,TM,M
57051083,99,M
57050788,30,H
57050787,43,H
57050786,09,Q
57050784,99,H
57050782,TG,A
57050782,TM,A
57050782,07,A
57050779,92,D
57050778,07,E
57050777,09,H
57050777,99,H
57050777,55,H
57050777,32,H
57050777,06,H
57050777,56,H
57050777,31,H
57050776,TM,A
57050776,01,A
57050776,TO,A
57050776,68,A
57050776,TN,A
57050700,87,M
57050662,30,H
57050661,91,H
57050660,99,H
57050660,30,H
57050660,CU,H
57050659,30,H
57050658,99,H
57050657,32,H
57050656,91,H
57050653,56,H
57050653,32,H
57050652,50,H
57050652,99,H
57050652,56,H
57050652,01,H
57050651,78,H
57050651,99,H
57050651,56,H
57050650,99,H
57050560,56,H
57050556,05,M
57050556,99,M
57050554,30,M
57050554,99,M
57050550,37,H
57050550,07,H
57050550,52,H
57050489,88,M
57050489,99,M
57050488,88,M
57050487,01,M
57050486,02,M
57050485,08,M
57050484,02,M
57050483,50,M
57050483,99,M
57050482,43,M
57050482,20,M
57050481,52,M
57050481,20,M
57050480,02,M
57050479,20,M
57050479,15,M
57050478,02,Q
57050477,TM,M
57050476,TM,M
57050475,01,M
57050473,TM,M
57050472,BL,M
57050471,05,M
57050471,15,M
57050470,88,M
57050469,TO,O
57050469,TM,O
57050468,52,M
57050467,52,M
57050467,12,M
57050466,07,M
57050465,95,M
57050464,88,M
57050464,52,M
57050464,12,M
57050462,99,E
57050461,11,M
57050460,99,E
57050459,99,M
57050458,45,A
57050457,21,M
57050455,68,Q
57050454,88,M
57050453,15,M
57050452,52,M
57050450,52,D
57050437,PL,M
57050437,OR,M
57050384,20,M
57050382,46,M
57050352,07,U
57050352,56,U
57050351,02,O
57050345,52,O
57050344,TC,M
57050341,TM,M
57050336,PL,M
57050335,TC,M
57050324,69,H
57050324,59,H
57050324,02,H
57050324,70,H
57050324,09,H
57050324,38,H
57050323,05,A
57050322,68,M
57050321,99,M
57050312,05,M
57050312,99,M
57050311,05,M
57050311,50,M
57050311,07,M
57050311,99,M
57050310,08,M
57050309,OR,M
57050308,OR,M
57050307,45,M
57050306,02,M
57050305,28,M
57050304,20,M
57050304,01,M
57050303,09,M
57050303,01,M
57050301,88,M
57050301,12,M
57050300,99,M
57050299,43,M
57050298,15,M
57050298,99,M
57050296,TU,M
57050295,OR,Q
57050294,OR,M
57050294,PL,M
57050293,99,M
57050292,01,M
57050291,TN,M
57050290,02,M
57050289,TN,M
57050288,99,M
57050287,26,A
57050286,45,F
57050285,05,F
57050284,43,M
57050283,02,M
57050282,05,M
57050281,TM,M
57050280,43,Q
57050279,85,A
57050278,01,M
57050277,99,M
57050277,01,M
57050276,52,M
57050276,87,M
57050275,01,M
57050275,99,M
57050274,20,M
57050273,43,M
57050273,52,M
57050272,17,M
57050272,99,M
57050271,OR,M
57050270,28,E
57050269,88,M
57050268,99,M
57050267,43,M
57050266,05,M
57050265,05,M
57050265,99,M
57050264,47,U
57050262,69,M
57050262,20,M
57050262,01,M
57050260,02,A
57050259,43,M
57050259,56,M
57050258,99,M
57050257,99,M
57050256,99,M
57050254,88,M
57050254,99,M
57050253,05,M
57050252,99,M
57050251,88,M
57050251,43,M
57050250,30,M
57050249,43,M
57050249,99,M
57050248,99,M
57050248,08,M
57050248,52,M
57050246,20,M
57050245,20,M
57050245,99,M
57050230,43,M
57050230,99,M
57050230,91,M
57050230,01,M
57050230,52,M
57050230,56,M
57050229,50,M
57050229,01,M
57050228,20,M
57050228,02,M
57050213,87,M
57050213,11,M
57050213,05,M
57050212,43,M
57050204,43,M
57050199,88,M
57050191,PL,U
57050188,05,M
57050188,99,M
57050187,PL,U
57050185,TC,M
57050184,01,M
57050184,43,M
57050184,99,M
57050181,68,M
57050181,50,M
57050181,02,M
57050180,08,M
57050179,99,M
57050177,52,M
57050177,70,M
57050176,20,M
57050176,99,M
57050175,06,M
57050174,PL,U
57050172,PL,U
57050171,PL,U
57050170,PL,U
57050167,TM,M
57050165,99,M
57050164,02,M
57050164,99,M
57050163,88,M
57050162,01,M
57050161,01,M
57050159,02,U
57050158,TN,M
57050157,TM,M
57050155,05,Q
57050155,99,Q
57050153,52,M
57050151,02,U
57050150,02,U
57050148,30,H
57050147,30,H
57050145,08,M
57050144,08,M
57050124,50,Q
57050121,56,M
57050121,02,M
57050120,84,M
57050119,50,Q
57050118,OR,M
57050117,OR,Q
57050116,01,A
57050115,PL,M
57050114,30,M
57050114,15,M
57050113,02,M
57050113,56,M
57050111,PL,M
57050110,01,M
57050109,40,M
57050108,20,M
57050107,88,M
57050106,88,M
57050105,20,M
57050104,01,M
57050103,20,M
57050102,99,M
57050101,52,M
57050100,05,M
57050098,52,M
57050097,99,M
57050096,98,M
57050095,98,M
57050094,80,M
57050093,98,M
57050092,99,M
57050091,08,M
57050090,08,H
57050089,98,M
57050088,PL,M
57050088,02,M
57050087,52,M
57050086,99,M
57050086,30,M
57050085,85,A
57050084,85,A
57050083,OR,Q
57050082,OR,Q
57050080,52,M
57050079,40,M
57050077,99,M
57050077,40,M
57050076,OR,M
57050073,88,M
57050072,85,A
57050070,50,M
57050070,02,M
57050069,40,M
57050068,88,M
57050068,32,M
57050068,20,M
57050067,52,A
57050066,85,A
57050065,85,A
57050064,52,A
57050063,85,A
57050061,50,A
57050060,50,A
57050057,50,A
57050056,85,A
57050055,12,A
57050054,88,M
57050054,43,M
57050053,PL,Q
57050052,OR,Q
57050051,12,Q
57050049,OR,M
57050048,85,A
57050047,30,M
57050045,OR,M
57050044,OR,M
57050041,70,U
57050040,70,U
57050037,OR,M
57050036,08,M
57050035,52,M
57050034,52,M
57050033,52,M
57050032,99,M
57050030,01,M
57050029,99,H
57050029,03,H
57050029,31,H
57050029,56,H
57050028,PL,M
57050028,99,M
57050028,15,M
57050028,30,M
57050028,OR,M
57050027,52,M
57050026,11,M
57050013,56,H
57050011,87,M
57050011,02,M
57050011,43,M
57050010,02,M
57050007,37,O
57050006,23,M
57050006,68,M
57050006,99,M
57050004,99,M
57049407,52,U
57049083,OR,U
57049082,OR,U
57049080,OR,U
57048267,09,M
57048266,34,M
57047763,06,U
57047759,08,U
57047758,08,U
57047754,99,M
57047749,PL,M
57047743,OR,M
57047742,PL,M
57047739,OR,M
57047735,OR,Q
57047724,99,M
57047719,02,M
57047718,05,M
57047717,99,M
57047717,OR,M
57047716,01,U
57047715,92,U
57047714,99,U
57047704,CG,H
57047125,85,E
57047123,07,Q
57047120,05,M
57047119,39,O
57047118,56,D
57047115,37,O
57047113,99,A
57047112,77,D
57047111,37,O
57047110,08,Q
57046729,05,M
57046727,07,F
57046725,07,E
57046724,43,Q
57046724,52,Q
57046723,40,Q
57046722,85,Q
57046721,30,O
57046720,56,O
57046719,99,A
57046718,08,U
57046718,02,U
57046717,15,A
57046716,DI,M
57046715,99,O
57046713,99,M
57046712,99,M
57046711,99,H
57046711,09,H
57046711,08,H
57046711,32,H
57046711,05,H
57046710,30,H
57046710,99,H
57046710,08,H
57046710,92,H
57046315,85,F
57046313,02,A
57046312,06,M
57046312,94,M
57046311,95,O
57046310,08,U
57046310,95,U
57046309,43,M
57046309,56,M
57046308,30,Q
57046307,02,F
57046032,05,H
57046031,53,H
57046030,43,M
57046027,99,M
57046026,99,M
57046025,32,U
57046024,08,M
57046024,99,M
57046022,99,M
57046021,99,M
57046021,50,M
57046019,85,E
57046018,08,M
57046018,56,M
57046017,92,M
57046016,05,M
57046015,99,M
57046011,99,M
57046009,99,Q
57046007,56,D
57046006,02,A
57046005,02,A
57046004,OR,M
57046003,92,D
57046002,70,Q
57046001,56,Q
57046000,92,O
57045999,56,O
57045999,99,O
57045998,92,A
57045997,83,E
57045996,83,E
57045996,07,E
57045995,99,M
57045993,56,A
57045991,TS,M
57045990,56,A
57045989,16,O
57045988,78,M
57045987,08,U
57045986,TM,E
57045985,94,A
57045984,99,A
57045983,78,M
57045982,30,M
57045981,17,M
57045980,56,M
57045979,TO,M
57045978,83,Q
57045977,05,Q
57045976,05,Q
57045975,02,Q
57045974,17,D
57045973,56,H
57045972,99,M
57045971,TO,M
57045970,68,M
57045969,43,M
57045968,43,M
57045967,99,M
57045966,TN,M
57045965,30,M
57045964,08,M
57045963,56,A
57045962,93,H
57045962,08,H
57045962,56,H
57045961,83,E
57045960,65,E
57045959,99,A
57045958,81,E
57045957,94,H
57045957,32,H
57045956,95,H
57045956,37,H
57045955,52,H
57045954,99,H
57045954,01,H
57045953,43,H
57045952,30,H
57045952,56,H
57045951,99,H
57045950,30,H
57045949,96,H
57045948,08,H
57045948,99,H
57045947,08,H
57045947,99,H
57045812,91,M
57045811,07,H
57045810,95,M
57045809,01,M
57045808,30,M
57045806,56,M
57045805,TA,M
57045805,99,M
57045804,TA,M
57045804,78,M
57045802,01,M
57045801,37,M
57045800,81,M
57045800,94,M
57045799,50,P
57045798,84,M
